,$CIV(W_t|P_t\rightarrow D_t|\emptyset)$_P0,$CIV(W_t|P_t\rightarrow D_t|\emptyset)$_P1,$CIV(W_t|P_t\rightarrow D_t|\{W_{t-s}\}_{s=1}^{26})$_P0,$CIV(W_t|P_t\rightarrow D_t|\{W_{t-s}\}_{s=1}^{26})$_P1,$CIV(W_t|P_t\rightarrow D_t|D_{t-1})$_P0,$CIV(W_t|P_t\rightarrow D_t|D_{t-1})$_P1,"$CIV(W_t|P_t \rightarrow D_t| \{W_{{t-s}}, P_{{t-s}}, D_{{t-s}}\}_{s=1}^{26})$_P0","$CIV(W_t|P_t \rightarrow D_t| \{W_{{t-s}}, P_{{t-s}}, D_{{t-s}}\}_{s=1}^{26})$_P1","$CIV(\{W_{t-s}\}_{s=0}^{26}|(P_t, D_{t-1})\rightarrow D_t|\emptyset)$_P0","$CIV(\{W_{t-s}\}_{s=0}^{26}|(P_t, D_{t-1})\rightarrow D_t|\emptyset)$_P1",$CIV(\{W_{t-s}\}_{s=0}^{26}|(\{P_{t-s}\}_{s=0}^{1})\rightarrow D_t|\emptyset)$_P0,$CIV(\{W_{t-s}\}_{s=0}^{26}|(\{P_{t-s}\}_{s=0}^{1})\rightarrow D_t|\emptyset)$_P1,$CIV(\{W_{t-s}\}_{s=0}^{26}|(\{P_{t-s}\}_{s=0}^{1})\rightarrow D_t|D_{t-1})$_P0,$CIV(\{W_{t-s}\}_{s=0}^{26}|(\{P_{t-s}\}_{s=0}^{1})\rightarrow D_t|D_{t-1})$_P1,"$CIV(\{W_{t-s}\}_{s=0}^{26}|(\{P_{t-s}\}_{s=0}^{1}, D_{t-1})\rightarrow D_t|\emptyset)$_P0","$CIV(\{W_{t-s}\}_{s=0}^{26}|(\{P_{t-s}\}_{s=0}^{1}, D_{t-1})\rightarrow D_t|\emptyset)$_P1"
0,-95.8533812628275,,-54.157460909336805,,-21.286328349529185,,-76.48301032930613,,-72.69852167420322,,-73.63854597706813,-22.277543951990083,-95.42332321265712,71.59367474284954,-93.9663501457544,65.44473349489272
1,-110.73796886945638,,-150.12772214179859,,-22.816184856647396,,-100.22970908880234,,-144.16999638592824,,-151.8359627162572,41.45535225584172,-107.55032030807342,81.5194444336812,-125.04686930822209,65.44480969198048
2,-99.71217640508621,,-96.52846341859549,,-22.004729248831154,,-112.82508817315102,,-79.21536499477224,,-83.21554787200876,-16.553277975297533,-96.26946905662771,71.6855508639128,-90.79839050129522,36.15818427596241
3,-97.94549362219732,,-119.90169780049473,,-20.914042877284146,,-101.76890555024147,,-113.07130170683376,,-118.57867593376432,20.829427666729316,-99.27935565932421,75.70717509859242,-108.21818336518481,49.926745218690485
4,-107.67660176168829,,-134.28793847793713,,-22.303178619549726,,-101.4941211938858,,-107.14366249379236,,-115.2343859965913,7.653259523329325,-92.90412044437835,68.05928439320996,-100.61701514176093,46.87426617834717
5,-106.37157824822589,,-108.21289063245058,,-22.926512417844492,,-101.0994385657832,,-100.76434923498891,,-108.05559416371398,1.7392992560053244,-100.51949436526047,74.71093758015195,-104.47681721427944,34.602222150191665
6,-100.53342486557449,,-101.37778151826933,,-21.598770280930808,,-102.21732194721699,,-95.87260127684567,,-101.34612124646083,0.8521314804675058,-97.79354631819297,73.5255095079774,-99.65934269729769,32.56819872651249
7,-99.93159179469876,,-100.85687833093107,,-21.35701023313561,,-97.53926437906921,,-67.45977739494992,,-93.2300286537502,-6.624808480613865,-92.98711633111816,69.1742189861834,-93.16775437609067,79.29377655941062
8,-97.09207463322855,,-83.91041371319443,,-20.869608865705914,,-81.05261623114347,,-78.01559385098517,,-89.53252897108905,-7.53556614392437,-93.33332564320881,70.06792565679643,-92.5901258449303,57.19763756217435
9,-102.93869315068514,,-112.58186490647495,,-22.809641024726716,,-105.30936498939991,,-85.07280064455699,,-99.11990194302052,-3.777830128208734,-93.69613312132424,68.25971617765026,-94.56381009798497,54.90238784998655
10,-103.08337771876359,,-107.54765813564882,,-21.837870091251176,,-105.09362232685089,,-66.00202513649128,,-116.32811604172457,13.516209403169341,-102.61447150516324,77.92705703584943,-101.1111081551062,86.95861677150242
11,-96.17563937983687,,-98.45347332628444,,-20.25873458188741,,-105.94104769825935,,-67.41070095583564,,-102.85077915445436,6.834843600168824,-99.94703568401746,77.05040948407259,-99.80150336876977,87.51145559130237
12,-99.97113857341174,,-91.58688221266493,,-21.661893946589487,,-82.24535670597106,,-81.26391429966316,,-96.6604589393828,-3.270141242770478,-94.95175810687942,70.71206034871284,-94.98400467028841,68.09529916895553
13,-97.52624078138706,,-67.19844577740878,,-21.886030505900294,,-97.91454595327377,,-63.39785407070303,,-62.00059196026996,-35.62486560002435,-89.02999300783267,64.80668547918322,-85.11620867694728,50.744898481760174
14,-110.49293110912186,,-115.3986611077562,,-23.361752093709356,,-116.39236526563764,,-96.33739763870835,,-123.29041760915425,12.974745750776492,-110.06453011347912,83.39016249025008,-111.43643275916111,75.28301391704008
15,-90.39177844059031,,-92.66578206466511,,-19.487728776292784,,-86.16178554296494,,-74.45958866074216,,-93.53347633045632,3.218996959971264,-85.05031073302962,63.510232826694846,-84.91583328164415,64.56567573617212
16,-93.149095835357,,-109.75364310620353,,-20.709355038758645,,-98.62765172123909,,-73.5523316564504,,-119.24708066601306,26.400018948945217,-101.8234460487729,78.38968293939251,-99.3611316701863,86.73136939841788
17,-96.63656639630335,,-112.94201008509845,,-19.56149931674645,,-112.3942499384284,,-95.23497266811319,,-115.24814089026768,18.783297810470685,-101.35716197051806,79.1861169297481,-103.8940937530133,67.53436767868698
18,-108.93828974375901,,-95.44034441746771,,-23.325945650224412,,-94.10207322239876,,-58.09045560343657,,-80.43119197734632,-28.508181857760064,-86.30096086981939,60.63715012540342,-87.33159217692446,71.79419863293879
19,-99.68748921241968,,-145.34386366419494,,-21.144305294472815,,-121.7724466919899,,-120.67123907757923,,-137.77617346472107,38.434799843118526,-105.9035115815932,81.82477095618378,-115.13866466167383,68.94580908329226
20,-95.0588001504093,,-83.40455403830856,,-20.757982314298772,,-85.31391769647598,,-75.52508121030405,,-86.46779170399532,-8.59645448194351,-88.77264929551166,65.72813550697174,-88.85061282734387,67.72527840640396
21,-95.96514070171179,,-96.97744283638895,,-21.05986532621148,,-96.31165835261345,,-64.59932931355434,,-113.34689196420368,17.64651293423958,-103.15487339237006,79.29633264802396,-101.8001658328576,90.44648737937678
22,-103.26745398675303,,-85.21218341263011,,-21.953964299673558,,-93.04846587777138,,-68.26063800760312,,-87.18601081252564,-16.06860840448644,-98.16775828006212,73.5374567740364,-101.0792133527575,94.49680140102282
23,-110.17273136418225,,-97.40469608642161,,-22.600839198415983,,-97.65853381156921,,-72.15286016772734,,-89.25378890021238,-20.955017260974273,-95.64447938627563,70.40279476618161,-96.33201087638736,78.49308074824512
24,-88.31821219631638,,-99.45741086732596,,-19.036649478286108,,-92.74871683120728,,-92.4200207227841,,-98.27913551824167,10.057953894254752,-92.16945069347275,70.91700037254486,-95.06649934413144,41.09714236995205
25,-101.1519920627943,,-81.62800076929852,,-22.257079232386616,,-78.98039132356644,,-81.78226563363569,,-79.48979332111776,-21.775594079168513,-85.77904328005388,61.28458773868624,-80.59225706523284,-6.215052898507565
26,-98.29325963375959,,-84.64233942516148,,-21.921183195006734,,-97.61540472507477,,-84.12150213110726,,-85.28507801820524,-13.03455541410949,-95.39246672560694,70.88988918683026,-88.93057240557391,18.493962376378477
27,-102.42735924246608,,-123.54641684237868,,-21.538393569502432,,-110.07948607206345,,-95.50108902319334,,-117.62982519541401,15.369014764321037,-101.71703907230403,77.35269945964683,-104.8858739004936,64.23929138085805
28,-102.19584127295184,,-116.86160249682143,,-21.267573072953724,,-103.3438109382987,,-105.5670855693752,,-113.34038598451298,11.248781358008273,-101.0649134311825,77.01618335372768,-104.09044268983416,60.38317066896707
29,-101.46190251937878,,-108.8682261640206,,-21.578524052062335,,-101.58815375715494,,-97.16788594424725,,-107.03787221503444,5.66398760152515,-100.96304346993566,76.59235029376578,-102.09000570705393,62.48594767320901
30,-101.47807965735228,,-131.28992465278134,,-21.87753936877084,,-109.67456394433975,,-95.91652971494477,,-128.5364772847388,27.31406331481412,-101.31476488918997,76.56877377955243,-98.602166928933,81.73531559039839
31,-90.2386345562536,,-67.29446026263759,,-20.45286399497445,,-90.77933060377836,,-44.478247718157945,,-35.14669494330883,-55.2274473127909,-74.12721373769455,51.98527468839893,-78.34367521444801,63.149289841298014
32,-95.19745532451452,,-105.85158396046609,,-20.133659766563596,,-111.59203255176544,,-54.896354227967095,,-115.0173214598326,20.18847132625524,-103.61862625117647,80.79479227942647,-101.94103272003122,93.92043314559851
33,-110.59898436856838,,-147.58609684417024,,-24.02574652379826,,-129.2224167585373,,-130.85933012142777,,-133.21122834796552,22.783423366723582,-110.25398543901974,82.77451747673331,-120.83774320036173,54.81249878555536
34,-101.24658754349912,,-108.37882259720936,,-22.20979957744717,,-103.92500323057175,,-104.72052107332274,,-107.42090606468264,6.230963284382597,-99.72927596850786,74.73069236334413,-104.21529338462278,34.18198506999761
35,-90.13251125519491,,-74.1362740015611,,-20.099278122375154,,-101.56597781181335,,-78.94910051597981,,-93.48048392334022,3.4248477299697697,-104.13868494861526,81.31728613888845,-102.80833967763465,72.21318096946925
36,-93.59136130112165,,-89.50659731775522,,-20.506621523312674,,-90.3876091837883,,-86.96245166892186,,-98.22826730227098,4.701371460570954,-96.07529687270289,73.06756179290824,-96.18880760774482,68.47306203655899
37,-101.4142729087871,,-121.50513751944527,,-22.173417187959657,,-114.79089766740799,,-105.62322232301813,,-132.44878417020664,31.325397170498036,-109.36503601499135,84.02026013913564,-112.32479010568932,76.92508222325705
38,-95.39509666151935,,-106.921148954425,,-20.34862202674276,,-105.8125758767128,,-97.68189900694415,,-112.25657107657753,17.018215876654722,-97.91447409044486,75.0255759859574,-100.96162302815355,62.209953993558884
39,-113.81277177130687,,-114.94488814240322,,-23.705025409838527,,-89.2455386519432,,-69.94207961589564,,-106.32991898257751,-7.406659054453485,-97.83193720411509,71.24692469404545,-96.8255679475842,84.32067714468576
40,-96.38711354256611,,-81.79751634318382,,-21.293567970881554,,-78.18238559365273,,-61.44341013795929,,-91.436447917833,-4.8595684273168445,-92.77778654097347,69.01640534889884,-93.53381401259685,85.97848162963055
41,-92.21367066064977,,-104.19405114324763,,-20.408887294120632,,-98.90642601251602,,-79.86826246150304,,-110.35977744555566,18.326278315507807,-99.10777722473722,76.05906341562513,-100.23220585868694,69.50798878027126
42,-97.07387176809425,,-67.29168688319623,,-21.13136104098635,,-85.17169219255447,,-71.55477530433564,,-82.12418948707636,-14.948374838451855,-99.33385466394247,75.57870247791288,-98.91967523598578,73.5150702947285
43,-111.75615202021436,,-91.5690180636011,,-24.028935008010535,,-76.43579941987991,,-73.78549006587127,,-78.43015636445489,-33.469113801955245,-87.31677415245213,60.879838230554014,-85.39904755167663,42.23172117955983
44,-101.93903510012206,,-117.30392574286088,,-22.091069897181796,,-136.4191818907857,,-88.97273449716158,,-101.18476730620023,-0.6901952817570418,-109.37264537124429,84.16787071380531,-108.8290839070687,78.95345833012834
45,-98.06809675656586,,-79.98729359358549,,-21.82015173051235,,-94.6858421266079,,-68.09129267220851,,-61.5689930053195,-36.68203915283084,-84.41325953201158,60.41801417263923,-76.3502109858673,26.55101360939443
46,-102.30423661228633,,-140.083680678159,,-21.891549671347406,,-104.66645967960358,,-47.365990986232646,,-122.94584603514522,21.031854424159974,-96.94013489916688,72.38818866875954,-91.0180231668055,87.01703480730066
47,-93.41104795653791,,-95.26009365031496,,-20.046883888950674,,-83.53308880329132,,-83.6774446478812,,-109.44252230774146,16.215982628054917,-94.02681666438002,71.59335016668774,-95.7900667914073,64.79789641173556
48,-99.58878028934669,,-104.60014465497807,,-20.681936954105367,,-90.54550072550774,,-74.75730961957015,,-125.80108399281744,26.560023322352208,-102.18131253559841,78.77745560614858,-99.44511954643531,85.49714154703543
49,-96.97057407736065,,-75.89018168766052,,-21.051790307820283,,-82.87344974279404,,-63.938878109969664,,-78.31129335844889,-18.66903488151729,-90.43070604838431,67.05458533234196,-91.224152964307,72.12693495675921
50,-96.97486316114191,,-97.74992000777274,,-20.521597978919772,,-86.2356168301776,,-84.11040198302362,,-98.641104358132,1.7276352541521192,-91.08567480469355,68.26088587578852,-92.5757582691731,53.925334378145635
51,-95.07337397799165,,-92.79239214863628,,-20.316978299386165,,-93.86796194314957,,-73.25145953719039,,-102.77905915572774,7.838801109115593,-100.8659616644727,77.91493565042038,-100.79300012509339,88.98350861459039
52,-93.15179393952894,,-86.85169213311747,,-19.93167219528914,,-86.43647131323814,,-74.93546288338257,,-81.43856869393494,-11.74248591333162,-84.53262653702404,62.592929025529884,-83.53975966095459,41.512297379784286
53,-100.80300501782494,,-109.2475922354497,,-21.866502840041903,,-101.1279003918171,,-89.73831882793456,,-119.07980481418781,18.458843690459616,-108.58742646296741,83.58260188309941,-108.90009171760175,81.36262377817184
54,-99.44014391796554,,-101.70127640059218,,-21.71323478008884,,-103.27196471393108,,-79.04364853480365,,-88.51486380363349,-10.931310577900149,-92.9415308983298,68.7520339001203,-92.17109528940637,56.574154891539365
55,-100.44169643781788,,-80.26588721526787,,-21.475769631372277,,-92.31147084292024,,-66.21978653781116,,-80.4801248696167,-19.98734783893451,-89.28439007041743,65.48586327227531,-89.87655248714145,70.53991469368339
56,-103.47993104216403,,-73.19218454929069,,-23.662094979810718,,-99.90662044286728,,-67.98742511810269,,-62.27962200611364,-41.356787791475654,-94.20192343555391,67.90245543175843,-93.01809746283107,63.93801280297339
57,-96.90618855555476,,-99.55538631649688,,-21.104478641756714,,-99.90370661020279,,-72.88244081253652,,-104.81420659273863,8.043772204895504,-96.38525682303589,72.67076871491736,-96.04287521989318,75.93268109671772
58,-100.79773457076044,,-119.38529329141602,,-21.84744530299352,,-110.83105611801147,,-69.36060040758457,,-135.41897292644717,35.0211312569445,-112.71038306766422,87.5906627230579,-110.1147271154332,94.73040017369203
59,-109.63197557562125,,-106.96033235965297,,-22.90961396704219,,-99.04990747757256,,-86.27376282878686,,-105.98679356160574,-3.566772619378753,-104.1907783759525,78.25650241872063,-104.05941783124581,92.72332596639171
60,-88.0136867551646,,-86.44357940834016,,-19.77163386697532,,-100.83178043365479,,-74.90141088614473,,-79.00434500549454,-9.029324427130632,-87.24341906473273,65.32304104347713,-84.41063451673836,40.63408166496083
61,-96.15264482148996,,-83.49791690101847,,-21.13376730305106,,-100.69010704383254,,-76.94283018517308,,-86.11082910664845,-10.057314350502566,-92.47669160238001,68.91951337043429,-91.23809367895592,54.894117393530905
62,-95.07901431111895,,-99.42005892237648,,-20.028330004746635,,-95.60339979827404,,-90.80743575561792,,-105.06868924223818,10.100505624315701,-97.94421758875251,75.39522623893572,-99.14870484906714,63.4281192147173
63,-94.73556752160039,,-113.32052865019068,,-20.817567978390457,,-123.66598646342754,,-76.78515767585486,,-123.97026483761147,29.547672304790467,-112.6003724616603,88.62510521977674,-111.88165442598984,93.26245090924203
64,-95.94617917393953,,-80.1215353179723,,-21.532449089033776,,-110.56174579262733,,-73.34696890792111,,-62.1707127118716,-33.94694417982828,-92.42747914936626,68.48720737564145,-63.39527685660869,-29.769707378931344
65,-96.17965999136504,,-96.91181638278067,,-20.362696601532463,,-95.8747621178627,,-76.16133230144624,,-135.71072360442486,39.927808032371104,-116.19089300959604,92.61546563648153,-115.84353266051039,93.7088584464509
66,-97.9591652882973,,-110.0704159187153,,-21.475091277271417,,-109.95497879385948,,-92.83995287551079,,-107.73270928137936,9.893514723167755,-97.77922224631766,73.64293973415624,-99.39548754529096,62.606666173785925
67,-104.30525156814292,,-52.83593583991751,,-22.44216245263766,,-60.42750281095505,,-56.62056719357497,,-53.52092847600579,-50.93129031546414,-85.0099954099278,60.376519043697044,-86.82076581206638,66.50289215776138
68,-95.05795479650078,,-140.1689242119901,,-19.72780204726496,,-113.31398694962263,,-81.82935027300846,,-143.00446964649018,48.41469788143877,-105.18489818199305,82.70446057221852,-109.20779447560199,78.79323502769694
69,-101.72943644691259,,-77.96408534934744,,-21.488860620728133,,-81.56382967531681,,-60.873957075353246,,-70.73336929106154,-31.073355333996005,-84.93419256940251,61.287262764933985,-85.80084631964564,66.44829421350732
70,-103.49124967496118,,-80.05017746658996,,-22.30046601689594,,-95.86716401576996,,-77.36790180159733,,-86.79591371107381,-16.72097487479914,-99.90117042051861,74.83380863256752,-99.1131475053262,69.66198699455708
71,-96.4218014346261,,-103.13477074867114,,-20.47328675234553,,-110.97506231069565,,-51.88669836084591,,-108.52338396245614,12.39686630142387,-104.93312801106367,81.6526301317499,-104.99970461014891,102.68156634725165
72,-102.97885991239309,,-120.90360923390836,,-21.697687695184186,,-115.33846324682236,,-93.00478098052554,,-117.19494758825749,14.398669529240578,-107.12646083714208,82.4393832263886,-106.62764816032723,86.19929103460163
73,-98.49601763030296,,-79.2683022255078,,-21.508212168949953,,-99.81810998916626,,-77.95648366829846,,-81.27424188901205,-17.26594006048981,-97.12380322610261,73.01206180104055,-92.79607041936833,49.07043210044503
74,-102.66444694556412,,-116.92895270278677,,-22.477527265468098,,-76.1801444888115,,-92.53380989166908,,-119.8574366477551,17.38186823599972,-94.17842099111294,69.06493521941593,-95.09306837408803,67.13565536472015
75,-90.09019335061748,,-87.56422893377021,,-20.198310619623726,,-80.77427792176604,,-66.30417292925995,,-103.88690432789735,13.99017690087203,-94.71778987784637,72.09243007260375,-93.73323084559524,79.9114100447623
76,-108.51793850566719,,-84.40611563203856,,-23.361793606387494,,-104.5655337870121,,-77.90457506186794,,-76.9024123402778,-31.738447581068613,-101.31852585700108,75.03619082621299,-100.57725636812393,71.86459193285555
77,-104.74041236338417,,-109.57071080710739,,-23.383304708312494,,-89.7843508720398,,-94.19686620973516,,-105.42209714150522,0.7344791298964992,-94.22016252606409,68.16340529621812,-97.60380485095084,46.801996532361954
78,-100.79351456533277,,-72.37767537357286,,-22.424546238359653,,-93.92269912362099,,-70.59008057782194,,-76.57863863906823,-24.268820413737558,-96.70083790482022,71.59082212211797,-96.45697613421362,70.48053253930993
79,-104.28943333919324,,-100.54667980084196,,-22.535089447137125,,-115.63923761248589,,-76.24129909765907,,-86.77060486434493,-17.528073418303393,-98.93142594216624,73.61374560149852,-97.14913705585059,61.277877716347575
80,-102.06769399914265,,-98.71689533628523,,-22.19778964058139,,-86.22752725612372,,-37.31431337524555,,-73.96080843545496,-27.943667798885144,-77.79288528149482,53.647798462130595,-79.75317129679024,71.74569151713513
81,-103.09995389199321,,-105.61374133219942,,-22.39118768939761,,-94.63593240082264,,-64.63044783979421,,-91.90261430025566,-11.141948579461314,-87.67114394251257,62.92907418694813,-87.54966498783324,66.81897868285887
82,-98.2344835437325,,-100.83715100958943,,-21.783745457783652,,-100.91350218653679,,-52.56471832934767,,-72.49407438293565,-25.727264459244907,-85.39098214410478,61.4376101627131,-88.52625786245335,79.54295348585583
83,-97.96624240990695,,-76.10807174723595,,-20.7964066735438,,-96.81291589140892,,-65.55117105512181,,-76.3904271988431,-21.613241254584864,-89.78105427214177,66.70334187918343,-89.66755739925429,66.01116573158652
84,-96.27969191349985,,-64.49916078802198,,-21.728298846241046,,-76.89000881835818,,-65.79237243748503,,-65.89021972031333,-30.475533689721487,-87.84309429657878,63.844253804243635,-86.87619514425751,59.807677061297
85,-94.44770346243968,,-92.58463606704026,,-20.346624044460782,,-93.89847311377525,,-91.01907383289654,,-94.35559561033733,-0.07956213364377618,-90.29117223294452,67.66747951559955,-92.64919643034227,27.02682284358889
86,-101.07681112045611,,-120.65970807848498,,-21.941985584942323,,-93.73754701018333,,-54.724924103415105,,-102.99661904282402,2.1071151132928208,-88.13417555380147,63.85942425468238,-85.73588042584015,76.54444027529098
87,-104.41446033506145,,-132.34898159326985,,-22.016645022598368,,-104.05000185966492,,-41.45916333957575,,-145.54767903394531,41.698260912904516,-112.7805181046715,87.4263979778043,-104.83044619602151,102.19678538304288
88,-96.9634308779514,,-85.19263539463282,,-21.972208103329663,,-84.69014723598957,,-86.97156172065297,,-86.66524036624469,-10.332984544918872,-93.22032294620294,68.75463576841867,-87.86084068345372,4.84702340234071
89,-103.11248451180472,,-76.07327278796583,,-22.861210049976194,,-89.35651856660843,,-66.74965852231253,,-72.43548185518011,-30.75723699235823,-92.53302829695167,67.14040180761367,-93.0901125667151,69.71138121047989
90,-93.30306313410165,,-116.08615121711046,,-19.555472162183037,,-98.40083010774106,,-74.78844029980246,,-114.22971439431421,21.14848113572225,-92.8922869018279,71.00381158327218,-92.37247808271786,72.32112389127724
91,-96.36038126630956,,-63.47301025968045,,-21.21516398845324,,-86.9751798659563,,-62.79680964740692,,-65.98225456406362,-30.464815883548,-90.5036209137179,66.97570187033853,-90.87874485296197,68.40884563419968
92,-96.5684018653028,,-95.22968710772693,,-21.31963854331326,,-106.94454202055931,,-79.68389085202944,,-91.05032115243375,-5.498255812912248,-96.883051879704,72.9763705630321,-96.0795868152054,63.27396894805133
93,-100.51902640118078,,-104.8139888481237,,-21.53077740719982,,-91.51053607463837,,-69.06802534079179,,-113.634170400328,13.318079188931733,-97.9546850292827,73.73682505451143,-96.68734685366508,79.51328183454461
94,-86.70109475524805,,-86.51962488051504,,-18.768852020366467,,-121.47545225918293,,-80.25560499361018,,-110.82399089704268,24.373803018359467,-108.53469468432013,87.08648909226758,-108.80432847421616,71.79373986343853
95,-99.54256068362156,,-67.1336159883067,,-21.690166380493622,,-61.389165818691254,,-64.98057754104957,,-57.40453765040729,-42.32629816699773,-79.76741065079113,56.131224661599845,-69.978712898097,13.889903263188899
96,-101.41083098963372,,-95.78914694581181,,-21.823631402918636,,-97.55659800767899,,-83.21149585925741,,-105.37083555758,4.0499173200223595,-103.29332415497629,78.54621596680954,-103.28894447209314,78.8909499750007
97,-104.61748625684959,,-93.74127333937213,,-23.326298310004248,,-91.97370025888085,,-89.66702969977632,,-94.61433365824632,-10.034997732844204,-96.9021022086381,70.82485762785655,-95.99944810359739,42.8301841551438
98,-99.18044668463699,,-76.41250863717869,,-22.625596891626515,,-86.4052175283432,,-62.85818515118444,,-75.18677599297371,-24.018138771294616,-86.73497344285715,61.850036202871706,-86.75194958725479,61.9626010293141
99,-102.40871850889198,,-124.74192182905972,,-21.110152289247083,,-102.9267628788948,,-82.8026754524326,,-112.39185918401927,10.114971386967227,-93.15540266322205,69.57773840200389,-93.4063410476083,68.74556153034791
